date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,West Carroll Parish,LA-123,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Ascension Parish,LA-005,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Bossier Parish,LA-015,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Catahoula Parish,LA-025,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,East Carroll Parish,LA-035,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Iberia Parish,LA-045,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,La Salle Parish,LA-059,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Madison Parish,LA-065,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Plaquemines Parish,LA-075,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Sabine Parish,LA-085,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. John the Baptist Parish,LA-095,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Tangipahoa Parish,LA-105,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Vernon Parish,LA-115,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,West Feliciana Parish,LA-125,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Assumption Parish,LA-007,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Caddo Parish,LA-017,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Claiborne Parish,LA-027,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,East Feliciana Parish,LA-037,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Iberville Parish,LA-047,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Lafayette Parish,LA-055,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Morehouse Parish,LA-067,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Pointe Coupee Parish,LA-077,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. Bernard Parish,LA-087,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. Landry Parish,LA-097,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Tensas Parish,LA-107,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Washington Parish,LA-117,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Winn Parish,LA-127,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Concordia Parish,LA-029,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Avoyelles Parish,LA-009,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Lafourche Parish,LA-057,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Calcasieu Parish,LA-019,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Natchitoches Parish,LA-069,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Jackson Parish,LA-049,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Rapides Parish,LA-079,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. Martin Parish,LA-099,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Terrebonne Parish,LA-109,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Webster Parish,LA-119,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Evangeline Parish,LA-039,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. Charles Parish,LA-089,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Acadia Parish,LA-001,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Beauregard Parish,LA-011,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Caldwell Parish,LA-021,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,De Soto Parish,LA-031,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Franklin Parish,LA-041,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Jefferson Parish,LA-051,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Lincoln Parish,LA-061,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Orleans Parish,LA-071,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Red River Parish,LA-081,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. Helena Parish,LA-091,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,St. Mary Parish,LA-101,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,Union Parish,LA-111,Louisiana,LA,West South Central,South
2008-08-27,2008-09-11,Emergency Declaration,Hurricane,Hurricane Gustav,15.0,West Baton Rouge Parish,LA-121,Louisiana,LA,West South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Copiah County,MS-029,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Harrison County,MS-047,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Lawrence County,MS-077,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Stone County,MS-131,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Walthall County,MS-147,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Issaquena County,MS-055,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Forrest County,MS-035,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Lincoln County,MS-085,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Adams County,MS-001,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Jackson County,MS-059,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Franklin County,MS-037,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Washington County,MS-151,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Marion County,MS-091,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Wilkinson County,MS-157,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Pearl River County,MS-109,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Jefferson County,MS-063,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Amite County,MS-005,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,George County,MS-039,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Claiborne County,MS-021,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Hancock County,MS-045,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Jefferson Davis County,MS-065,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Major Disaster Declaration,Hurricane,Hurricane Gustav,11.0,Pike County,MS-113,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Alcorn County,MS-003,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Calhoun County,MS-013,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,DeSoto County,MS-033,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Grenada County,MS-043,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Clarke County,MS-023,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lamar County,MS-073,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Jefferson County,MS-063,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Humphreys County,MS-053,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Leflore County,MS-083,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Marshall County,MS-093,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Noxubee County,MS-103,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Pike County,MS-113,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Scott County,MS-123,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Sunflower County,MS-133,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Tunica County,MS-143,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Wayne County,MS-153,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Yazoo County,MS-163,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Amite County,MS-005,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Carroll County,MS-015,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Clay County,MS-025,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Forrest County,MS-035,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Hancock County,MS-045,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Issaquena County,MS-055,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Jefferson Davis County,MS-065,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lauderdale County,MS-075,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lincoln County,MS-085,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Monroe County,MS-095,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Oktibbeha County,MS-105,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Pontotoc County,MS-115,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Sharkey County,MS-125,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Tallahatchie County,MS-135,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Union County,MS-145,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Webster County,MS-155,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Attala County,MS-007,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Chickasaw County,MS-017,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Coahoma County,MS-027,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Franklin County,MS-037,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Harrison County,MS-047,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Itawamba County,MS-057,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Jones County,MS-067,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lawrence County,MS-077,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lowndes County,MS-087,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Montgomery County,MS-097,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Panola County,MS-107,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Prentiss County,MS-117,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Simpson County,MS-127,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Tate County,MS-137,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Walthall County,MS-147,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Wilkinson County,MS-157,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Benton County,MS-009,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Choctaw County,MS-019,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Copiah County,MS-029,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Hinds County,MS-049,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,George County,MS-039,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Jackson County,MS-059,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Kemper County,MS-069,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Leake County,MS-079,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Pearl River County,MS-109,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Quitman County,MS-119,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Neshoba County,MS-099,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Smith County,MS-129,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Madison County,MS-089,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Warren County,MS-149,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Tippah County,MS-139,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Winston County,MS-159,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Adams County,MS-001,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Bolivar County,MS-011,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Claiborne County,MS-021,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Covington County,MS-031,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Greene County,MS-041,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Holmes County,MS-051,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Jasper County,MS-061,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lafayette County,MS-071,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Lee County,MS-081,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Marion County,MS-091,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Newton County,MS-101,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Perry County,MS-111,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Rankin County,MS-121,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Stone County,MS-131,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Tishomingo County,MS-141,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Washington County,MS-151,Mississippi,MS,East South Central,South
2008-08-28,2008-09-08,Emergency Declaration,Hurricane,Hurricane Gustav,11.0,Yalobusha County,MS-161,Mississippi,MS,East South Central,South
2008-08-29,2008-09-03,Major Disaster Declaration,Hurricane,Hurricane Gustav,5.0,Baldwin County,AL-003,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Coffee County,AL-031,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Wilcox County,AL-131,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Elmore County,AL-051,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Bullock County,AL-011,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Randolph County,AL-111,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Marengo County,AL-091,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Jackson County,AL-071,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Calhoun County,AL-015,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Conecuh County,AL-035,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Etowah County,AL-055,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Lamar County,AL-075,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Shelby County,AL-117,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Marshall County,AL-095,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Butler County,AL-013,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Colbert County,AL-033,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Escambia County,AL-053,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Jefferson County,AL-073,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Marion County,AL-093,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Russell County,AL-113,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Winston County,AL-133,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Cherokee County,AL-019,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Covington County,AL-039,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Franklin County,AL-059,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Monroe County,AL-099,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Lawrence County,AL-079,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Sumter County,AL-119,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Mobile County,AL-097,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Lauderdale County,AL-077,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Fayette County,AL-057,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Coosa County,AL-037,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Chambers County,AL-017,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,St. Clair County,AL-115,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Baldwin County,AL-003,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Choctaw County,AL-023,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Cullman County,AL-043,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Greene County,AL-063,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Limestone County,AL-083,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Morgan County,AL-103,Alabama,AL,East South Central,South
2008-08-29,2008-09-03,Emergency Declaration,Hurricane,Hurricane Gustav,5.0,Tallapoosa County,AL-123,Alabama,AL,East South Central,South
